ThreadLocalRandom	100.00739813120876	25011757	74987977	100000254	3253.316507489467	1082.1844839835435	3613.280733725654	1202.1963333123933	8.13659345232803	8.11452869493992	9.03686016349876	9.01440591150588	13018
ThreadLocalRandom	100.00061611842301	25000767	74998969	100000256	3246.363251870626	1081.1540073925053	3606.4009994185044	1201.1569533589702	8.1162089668508	8.10850700680374	9.01632461576842	9.00850978440067	12883
ThreadLocalRandom	99.99826393501748	24997213	75002588	100000289	3224.7486122059954	1083.2858121240686	3584.7680332976893	1203.2925673518043	8.06114443768173	8.12510155270396	8.96110649095072	9.02519746231	12548
ThreadLocalRandom	100.00371111332018	24997993	75001824	100000180	3248.1901729021415	1083.4763126645555	3608.1935238134693	1203.4931540303244	8.1195889489065	8.12597596024198	9.01949035855413	9.02609002754542	12609
ThreadLocalRandom	100.01137680269598	24997970	75001859	100000240	3252.9904325848265	1082.0717356474843	3613.0744143152683	1202.0745405650164	8.13093284620189	8.1148280643941	9.03096564788199	9.01476776212391	12696
ThreadLocalRandom	99.98018808993604	24999700	75000070	100000353	3260.0340370037634	1081.5499446012257	3620.072143738638	1201.5541708452813	8.15165395567426	8.1132744096717	9.05191493872665	9.01348284809144	14336
ThreadLocalRandom	99.98736754233919	25000474	74999266	100000256	3227.040123904048	1081.3294365104782	3586.8635483448734	1201.3301811044098	8.06889680455817	8.11092756505902	8.96858487874068	9.0110364130284	12990
ThreadLocalRandom	100.01231299562023	25000045	74999780	100000198	3234.9575209186773	1080.7806576410576	3594.928073232345	1200.7819691499346	8.0864718834116	8.10483908770875	8.98628820691838	9.00473431408098	13701
ThreadLocalRandom	99.99892767232713	25004524	74995325	100000217	3250.0237272428376	1079.0114574775696	3609.9921978959096	1199.0104891953051	8.12664985359018	8.09217654713559	9.02674272218684	8.99212160201283	12894
ThreadLocalRandom	100.00245451452625	24999887	74999870	100000223	3254.200970923198	1077.6458203252398	3614.337600072729	1197.6448868566072	8.13535835723849	8.08213147717688	9.03567209608834	8.98209865573712	13436
ThreadLocalRandom	100.00708389008265	25010302	74989471	100000140	3239.5121834889806	1073.9425949613217	3599.4291425268443	1193.93905745399	8.10162264769257	8.05288410857014	9.00172191305034	8.95266723535712	12825
ThreadLocalRandom	100.00424902141714	24999813	75000050	100000202	3237.012503986001	1079.1989591881345	3596.8617203312238	1199.2031785910924	8.09217375288734	8.09366588199224	8.99175021613644	8.9936586343092	13504
ThreadLocalRandom	99.9876775046454	25000616	74999194	100000200	3224.043711452829	1077.1569259147398	3583.935784493049	1197.137070427247	8.06136972143309	8.07959196907126	8.96123214538024	8.97954287156285	12625
ThreadLocalRandom	99.99157238550667	24992225	75007522	100000184	3235.4122860313664	1081.2028934438101	3595.4882514308465	1201.2009921143674	8.08685620650798	8.110520629856	8.98684134379615	9.01067105686915	12936
ThreadLocalRandom	100.00096621791312	25005431	74994429	100000216	3219.5282180179984	1075.7277056632104	3579.5490346702863	1195.6973101685476	8.05051412159605	8.06728961775525	8.95075208582212	8.96698490163566	13117
ThreadLocalRandom	100.02128417764456	24998227	75001580	100000199	3229.4772111459843	1078.672108624762	3589.5043283298332	1198.6737508421324	8.07145786296917	8.08850115179182	8.97126969868384	8.98833988181409	12779
ThreadLocalRandom	100.01414606897629	25000722	74999039	100000290	3243.8427749439793	1076.099753160477	3603.7805713190587	1196.0945013497696	8.10878555350143	8.06951110064687	9.00852795434003	8.96933126395776	12806
ThreadLocalRandom	100.00408741059914	24998315	75001401	100000230	3253.227032701756	1081.7702935276563	3613.2480074018035	1201.7822681295245	8.13228017479173	8.11312430452051	9.03223475710052	9.01319312777717	13044
ThreadLocalRandom	99.99526682851976	24995438	75004355	100000180	3223.5744764030655	1083.2613376577142	3583.5993655401276	1203.2705456040794	8.05790258635867	8.12532910974806	8.95784195531053	9.02549198860244	12939
ThreadLocalRandom	99.98936377105967	25001777	74998076	100000198	3255.630494902792	1077.7330041713064	3615.6767100750844	1197.7163627296043	8.1405812731868	8.08365637314121	9.04085619580936	8.98360342073253	12914
ThreadLocalRandom	100.00402319316053	25004170	74995562	100000170	3257.5161220235013	1079.520524115723	3617.5266882140095	1199.5229084539387	8.14494909816786	8.09560571448211	9.04508921581417	8.99553297478009	13365
ThreadLocalRandom	100.00939572425565	25003361	74996401	100000274	3259.138356527455	1081.2991061069085	3619.109729394289	1201.3151438547104	8.14827514806398	8.1086138592921	9.04823894878415	9.0086049418781	12930
ThreadLocalRandom	100.01241130083335	24994811	75004979	100000235	3225.1274079627356	1078.5754507485992	3584.97715676225	1198.5484121863226	8.06020097674329	8.08887166999749	8.95952515875755	8.98861552944518	13654
ThreadLocalRandom	100.00311928460357	25005586	74994180	100000173	3232.223220273986	1078.927933623954	3592.194808466477	1198.9478433595332	8.08220927454596	8.09108571990338	8.98231158218787	8.99113666565609	12809
ThreadLocalRandom	100.0071431090708	24998313	75001495	100000293	3235.2439999051867	1079.605008050166	3595.295064079058	1199.6067148252548	8.08706034439295	8.09662979609014	8.98706228382654	8.99659478285518	13435
